"family","species","month","year","x","y"
"Bovidae","Syncerus caffer",5,2018,36.994722,-3.398009
"Elephantidae","Loxodonta africana",5,2018,36.136578,-4.091156
"Elephantidae","Loxodonta africana",9,2023,36.197869,-3.961428
"Rhinocerotidae","Diceros bicornis",9,2023,34.792194,-2.368985
"Felidae","Panthera leo",8,2023,32.643194,-7.101098
"Felidae","Panthera pardus",8,2023,32.970931,-7.035571
"Felidae","Panthera leo",5,2018,36.187597,-3.81868
"Bovidae","Syncerus caffer",9,2023,36.846673,-3.226458
"Felidae","Panthera pardus",9,2023,36.163589,-3.822483
"Elephantidae","Loxodonta africana",2,2019,34.856742,-2.472204
"Elephantidae","Loxodonta africana",9,2023,35.997564,-3.743314
"Felidae","Panthera pardus",2,2019,34.964878,-2.458204
"Felidae","Panthera leo",9,2023,34.85959,-2.285147
"Felidae","Panthera leo",2,2019,35.409169,-3.117028
"Bovidae","Syncerus caffer",8,2023,35.976101,-3.615193
"Rhinocerotidae","Diceros bicornis",2,2019,35.756281,-3.066535
"Felidae","Panthera leo",9,2023,35.454098,-3.140939
"Elephantidae","Loxodonta africana",8,2023,35.899057,-3.721722
"Felidae","Panthera leo",10,2022,36.167683,-4.161936
"Elephantidae","Loxodonta africana",10,2022,36.160392,-4.017169
"Felidae","Panthera leo",10,2022,36.131872,-4.197278
"Elephantidae","Loxodonta africana",10,2022,36.041488,-4.03626
"Elephantidae","Loxodonta africana",10,2022,36.129293,-3.652384
"Felidae","Panthera leo",10,2022,36.123703,-4.059966
"Elephantidae","Loxodonta africana",10,2022,36.041971,-3.94336
"Elephantidae","Loxodonta africana",10,2022,36.132537,-3.928271
"Elephantidae","Loxodonta africana",3,2020,36.114379,-3.75247
"Elephantidae","Loxodonta africana",10,2022,36.003375,-4.149609
"Bovidae","Syncerus caffer",9,2023,36.875764,-3.369233
"Elephantidae","Loxodonta africana",10,2022,36.15088,-3.896172
"Bovidae","Syncerus caffer",2,2020,35.508353,-3.135279
"Felidae","Panthera pardus",2,2020,34.757447,-2.479319
"Elephantidae","Loxodonta africana",2,2020,34.802574,-2.426021
"Felidae","Panthera pardus",7,2018,34.970078,-7.704394
"Rhinocerotidae","Diceros bicornis",2,2020,35.448909,-3.259539
"Felidae","Panthera leo",8,2023,36.05305,-4.144925
"Bovidae","Syncerus caffer",7,2018,34.878464,-7.699277
"Felidae","Panthera leo",2,2020,34.87187,-2.48686
"Elephantidae","Loxodonta africana",10,2022,36.069924,-3.797608
"Bovidae","Syncerus caffer",8,2023,36.166744,-4.185291
"Elephantidae","Loxodonta africana",4,2023,35.959663,-3.780367
"Felidae","Panthera leo",8,2023,35.551708,-3.032359
"Felidae","Panthera pardus",8,2023,36.102494,-4.050858
"Elephantidae","Loxodonta africana",9,2023,36.143036,-4.633292
"Elephantidae","Loxodonta africana",10,2022,36.194134,-3.615798
"Felidae","Panthera leo",7,2018,34.976485,-7.765364
"Elephantidae","Loxodonta africana",7,2018,34.910954,-7.778702
"Felidae","Panthera leo",2,2020,34.740682,-2.543414
"Felidae","Panthera pardus",8,2023,36.099103,-4.066367
"Felidae","Panthera leo",8,2023,34.892745,-2.591128
"Bovidae","Syncerus caffer",8,2023,35.599991,-3.090482
"Felidae","Panthera leo",8,2023,35.56095,-3.105651
"Elephantidae","Loxodonta africana",5,2022,34.880522,-2.203024
"Felidae","Panthera leo",2,2020,34.899222,-2.234266
"Elephantidae","Loxodonta africana",4,2023,36.900515,-3.212791
"Elephantidae","Loxodonta africana",10,2022,36.154835,-3.661578
"Rhinocerotidae","Diceros bicornis",7,2023,35.458195,-3.167916
"Bovidae","Syncerus caffer",8,2023,35.449421,-3.084347
"Felidae","Panthera pardus",8,2023,36.026683,-4.164305
"Felidae","Panthera pardus",10,2022,36.092111,-3.618351
"Felidae","Panthera leo",8,2023,35.129803,-2.453851
"Elephantidae","Loxodonta africana",8,2023,35.48591,-3.055084
"Bovidae","Syncerus caffer",4,2022,35.567791,-3.17837
"Elephantidae","Loxodonta africana",1,2018,34.969974,-2.30827
"Felidae","Panthera pardus",1,2018,34.807756,-2.283744
"Felidae","Panthera leo",5,2022,35.86232,-3.316076
"Elephantidae","Loxodonta africana",8,2023,37.009614,-7.215018
"Elephantidae","Loxodonta africana",5,2022,35.802238,-3.32616
"Felidae","Panthera pardus",5,2022,34.969034,-2.247085
"Bovidae","Syncerus caffer",1,2018,34.846663,-2.316173
"Felidae","Panthera leo",5,2022,34.970219,-2.314036
"Felidae","Panthera pardus",5,2022,34.865427,-2.295231
"Rhinocerotidae","Diceros bicornis",2,2023,37.870326,-3.865478
"Felidae","Panthera leo",5,2022,35.836377,-3.343836
"Felidae","Panthera leo",2,2014,34.594048,-1.97658
"Felidae","Panthera leo",1,2018,34.838543,-2.294081
"Felidae","Panthera leo",5,2022,34.916266,-2.264672
"Bovidae","Syncerus caffer",5,2022,34.945026,-2.299293
"Elephantidae","Loxodonta africana",5,2022,35.946394,-3.364996
"Bovidae","Syncerus caffer",8,2023,37.13652,-7.243526
"Felidae","Panthera leo",1,2018,35.444459,-3.115571
"Elephantidae","Loxodonta africana",8,2023,38.142549,-4.10427
"Elephantidae","Loxodonta africana",5,2022,34.948713,-2.346356
"Elephantidae","Loxodonta africana",5,2006,35.758777,-3.096464
"Felidae","Panthera leo",5,2006,34.956723,-2.217519
"Bovidae","Syncerus caffer",5,2006,35.586802,-3.262911
"Felidae","Panthera leo",5,2006,35.859215,-3.793316
"Elephantidae","Loxodonta africana",1,2018,36.154472,-4.052442
"Felidae","Panthera leo",8,2023,34.743225,-1.829655
"Felidae","Panthera leo",8,2023,34.941502,-2.56052
"Felidae","Panthera leo",8,2023,34.824156,-2.012728
"Felidae","Panthera pardus",8,2023,34.853944,-1.922381
"Elephantidae","Loxodonta africana",5,2022,34.897351,-2.200753
"Bovidae","Syncerus caffer",8,2023,35.46139,-3.391502
"Felidae","Panthera pardus",5,2006,34.843322,-2.353697
"Felidae","Panthera leo",8,2023,34.896149,-2.514461
"Felidae","Panthera leo",7,2023,34.883927,-2.281314
"Elephantidae","Loxodonta africana",7,2023,35.942602,-3.415922
"Felidae","Panthera leo",8,2023,37.160111,-7.227242
"Felidae","Panthera leo",7,2023,34.942851,-2.241961
"Elephantidae","Loxodonta africana",8,2023,37.1673,-7.379298
"Felidae","Panthera leo",8,2023,37.096542,-7.205385
"Bovidae","Syncerus caffer",7,2023,35.909014,-3.405611
"Elephantidae","Loxodonta africana",7,2023,35.882694,-3.340773
"Elephantidae","Loxodonta africana",8,2023,37.195805,-7.257589
"Felidae","Panthera leo",8,2023,35.492154,-3.098649
"Bovidae","Syncerus caffer",7,2023,35.800462,-3.437855
"Felidae","Panthera leo",8,2023,35.306683,-2.486945
"Felidae","Panthera leo",7,2023,34.939747,-2.377343
"Elephantidae","Loxodonta africana",7,2023,35.971086,-3.216493
"Elephantidae","Loxodonta africana",8,2023,37.139891,-7.249033
"Felidae","Panthera leo",10,2017,35.439676,-3.080447
"Elephantidae","Loxodonta africana",8,2023,35.379236,-2.573756
"Felidae","Panthera pardus",11,2019,34.835453,-2.566273
"Elephantidae","Loxodonta africana",7,2023,35.97705,-3.522166
"Elephantidae","Loxodonta africana",8,2023,35.549345,-3.293707
"Bovidae","Syncerus caffer",7,2023,35.976631,-3.494482
"Elephantidae","Loxodonta africana",8,2023,36.028903,-3.901011
"Elephantidae","Loxodonta africana",11,2019,36.007767,-3.694824
"Elephantidae","Loxodonta africana",8,2023,36.01892,-3.63759
"Elephantidae","Loxodonta africana",7,2023,35.974514,-3.659213
"Elephantidae","Loxodonta africana",10,2022,36.063417,-3.932972
"Bovidae","Syncerus caffer",7,2023,35.580502,-3.014473
"Felidae","Panthera leo",7,2023,35.479475,-3.13402
"Felidae","Panthera leo",7,2023,35.447696,-3.264871
"Bovidae","Syncerus caffer",7,2023,35.516909,-3.150535
"Bovidae","Syncerus caffer",7,2023,35.552318,-3.193643
"Felidae","Panthera pardus",7,2023,34.989096,-2.301027
"Bovidae","Syncerus caffer",4,2023,36.960209,-3.368094
"Bovidae","Syncerus caffer",4,2023,35.434819,-3.057545
"Bovidae","Syncerus caffer",4,2023,34.729973,-2.265112
"Rhinocerotidae","Diceros bicornis",8,2023,34.890024,-2.51135
"Felidae","Panthera leo",7,2023,35.53185,-3.343088
"Bovidae","Syncerus caffer",4,2023,35.48543,-3.190652
"Elephantidae","Loxodonta africana",7,2023,35.999521,-3.711346
"Elephantidae","Loxodonta africana",7,2023,35.903614,-3.648535
"Felidae","Panthera leo",7,2023,35.749099,-3.049439
"Elephantidae","Loxodonta africana",8,2023,34.826842,-2.218227
"Rhinocerotidae","Diceros bicornis",7,2023,35.48323,-3.394863
"Elephantidae","Loxodonta africana",7,2023,35.904367,-3.796809
"Felidae","Panthera leo",8,2023,34.974521,-2.56095
"Elephantidae","Loxodonta africana",10,2022,36.179569,-3.624534
"Bovidae","Syncerus caffer",7,2023,35.420991,-3.101764
"Felidae","Panthera leo",6,2014,34.904857,-2.445475
"Bovidae","Syncerus caffer",8,2023,34.975825,-2.494734
"Felidae","Panthera leo",8,2023,34.921422,-2.355957
"Bovidae","Syncerus caffer",8,2023,35.111612,-2.51266
"Elephantidae","Loxodonta africana",8,2023,36.190866,-3.698245
"Felidae","Panthera leo",8,2023,35.020003,-2.590855
"Felidae","Panthera leo",8,2023,34.962771,-2.50913
"Rhinocerotidae","Diceros bicornis",8,2023,38.182139,-4.083623
"Felidae","Panthera leo",8,2023,35.011335,-2.43918
"Felidae","Panthera leo",8,2023,34.80099,-1.718479
"Elephantidae","Loxodonta africana",8,2023,36.035293,-3.638819
"Felidae","Panthera leo",8,2023,34.91368,-1.647525
"Felidae","Panthera leo",8,2023,35.078884,-2.437013
"Felidae","Panthera leo",8,2023,35.137094,-2.47221
"Felidae","Panthera leo",8,2023,35.155374,-2.579563
"Felidae","Panthera leo",8,2023,35.083787,-2.493399
"Elephantidae","Loxodonta africana",8,2023,36.045473,-3.925425
"Felidae","Panthera pardus",8,2023,34.982105,-2.589785
"Felidae","Panthera pardus",8,2023,34.801882,-2.427373
"Felidae","Panthera leo",8,2023,34.885975,-2.455283
"Rhinocerotidae","Diceros bicornis",8,2023,35.545239,-3.187993
"Felidae","Panthera pardus",8,2023,34.292912,-1.932909
"Felidae","Panthera pardus",7,2023,37.400423,-2.909105
"Bovidae","Syncerus caffer",7,2023,34.953283,-6.337116
"Rhinocerotidae","Diceros bicornis",2,2011,35.428182,-3.048151
"Felidae","Panthera leo",8,2022,35.467815,-3.098087
"Felidae","Panthera leo",8,2023,36.006625,-3.741336
"Rhinocerotidae","Diceros bicornis",2,2011,35.411207,-3.013124
"Felidae","Panthera leo",2,2011,35.425394,-3.107783
"Felidae","Panthera pardus",2,2011,34.813439,-2.49179
"Elephantidae","Loxodonta africana",2,2011,34.707495,-2.370443
"Bovidae","Syncerus caffer",2,2016,35.553024,-3.388449
"Felidae","Panthera pardus",2,2011,34.661057,-2.533524
"Rhinocerotidae","Diceros bicornis",2,2016,35.455858,-3.39824
"Felidae","Panthera leo",2,2011,35.385421,-2.816942
"Elephantidae","Loxodonta africana",2,2016,35.478684,-3.125347
"Felidae","Panthera pardus",2,2011,35.102541,-2.922809
"Elephantidae","Loxodonta africana",2,2011,35.1691,-2.802984
"Rhinocerotidae","Diceros bicornis",2,2016,35.592265,-3.17688
"Felidae","Panthera leo",2,2016,35.555702,-3.171401
"Felidae","Panthera leo",5,2023,35.507852,-3.125864
"Felidae","Panthera leo",2,2011,35.557407,-3.130458
"Elephantidae","Loxodonta africana",9,2022,34.858607,-2.453398
"Felidae","Panthera leo",2,2011,34.893336,-2.521491
"Elephantidae","Loxodonta africana",2,2016,35.743662,-3.445491
"Bovidae","Syncerus caffer",2,2016,35.685953,-3.18802
"Elephantidae","Loxodonta africana",2,2011,35.572874,-3.042122
"Elephantidae","Loxodonta africana",2,2011,34.567352,-2.2355
"Bovidae","Syncerus caffer",2,2016,35.357495,-3.08948
"Elephantidae","Loxodonta africana",2,2011,34.999893,-2.444411
"Elephantidae","Loxodonta africana",5,2023,35.428304,-3.093066
"Bovidae","Syncerus caffer",6,2023,35.448645,-3.083209
"Rhinocerotidae","Diceros bicornis",2,2016,35.525194,-3.187748
"Rhinocerotidae","Diceros bicornis",2,2016,35.466638,-3.110302
"Rhinocerotidae","Diceros bicornis",6,2023,35.525438,-3.044364
"Felidae","Panthera leo",2,2011,34.993846,-2.283134
"Bovidae","Syncerus caffer",9,2017,36.917344,-3.260159
"Elephantidae","Loxodonta africana",4,2023,34.961358,-2.522396
"Felidae","Panthera leo",7,2023,34.990434,-2.483431
"Bovidae","Syncerus caffer",9,2017,36.949737,-3.218471
"Felidae","Panthera pardus",7,2023,34.878412,-2.525417
"Felidae","Panthera pardus",7,2023,34.981736,-2.563844
"Felidae","Panthera leo",7,2023,34.96874,-2.490758
"Elephantidae","Loxodonta africana",7,2017,35.693102,-3.17247
"Bovidae","Syncerus caffer",11,2022,34.092556,-1.929994
"Elephantidae","Loxodonta africana",8,2013,37.141167,-3.124684
"Rhinocerotidae","Diceros bicornis",7,2023,34.978307,-2.570198
"Bovidae","Syncerus caffer",7,2023,35.488525,-3.064369
"Bovidae","Syncerus caffer",7,2023,34.887811,-2.46616
"Felidae","Panthera leo",9,2013,36.174157,-4.272935
"Elephantidae","Loxodonta africana",9,2013,36.008968,-4.279787
"Felidae","Panthera pardus",9,2013,36.168155,-4.098063
"Felidae","Panthera leo",7,2023,34.814898,-2.448316
"Bovidae","Syncerus caffer",9,2017,36.994793,-3.261611
"Elephantidae","Loxodonta africana",9,2022,36.9053,-3.37699
"Elephantidae","Loxodonta africana",7,2017,35.526769,-3.360494
"Elephantidae","Loxodonta africana",9,2022,36.953695,-3.340998
"Elephantidae","Loxodonta africana",7,2023,35.880908,-3.781185
"Felidae","Panthera leo",6,2022,34.931043,-2.308829
"Felidae","Panthera pardus",5,2022,34.837261,-2.324046
"Felidae","Panthera leo",6,2022,35.577529,-3.000351
"Felidae","Panthera leo",5,2022,34.95001,-2.256139
"Bovidae","Syncerus caffer",10,2016,35.74814,-3.56551
"Bovidae","Syncerus caffer",7,2012,34.940032,-2.548377
"Elephantidae","Loxodonta africana",10,2022,35.402218,-3.364786
"Bovidae","Syncerus caffer",9,2022,36.87153,-3.241583
"Felidae","Panthera leo",7,2023,34.810492,-7.799631
"Felidae","Panthera leo",7,2012,35.43672,-3.309843
"Felidae","Panthera leo",7,2023,34.940335,-7.767035
"Felidae","Panthera leo",6,2023,35.137768,-7.80792
"Bovidae","Syncerus caffer",7,2012,35.583544,-3.313489
"Felidae","Panthera leo",7,2012,34.870117,-2.416946
"Felidae","Panthera pardus",7,2012,34.829196,-2.515585
"Elephantidae","Loxodonta africana",7,2012,35.762799,-3.547821
"Elephantidae","Loxodonta africana",7,2012,34.882533,-2.556811
"Felidae","Panthera leo",10,2022,35.472675,-3.291368
"Elephantidae","Loxodonta africana",6,2023,37.649914,-8.704202
"Felidae","Panthera pardus",6,2023,34.946436,-2.371054
"Elephantidae","Loxodonta africana",7,2012,34.861295,-2.303085
"Felidae","Panthera leo",6,2023,34.954089,-2.268876
"Felidae","Panthera leo",7,2012,34.936603,-2.305943
"Elephantidae","Loxodonta africana",6,2023,34.925216,-2.298141
"Felidae","Panthera leo",7,2012,34.843176,-2.546488
"Rhinocerotidae","Diceros bicornis",7,2017,35.509951,-3.046673
"Bovidae","Syncerus caffer",6,2023,34.866941,-2.244605
"Elephantidae","Loxodonta africana",7,2012,34.895295,-2.595433
"Rhinocerotidae","Diceros bicornis",6,2023,35.541879,-3.108736
"Elephantidae","Loxodonta africana",7,2017,35.449622,-3.063009
"Felidae","Panthera leo",6,2023,34.990425,-2.492248
"Felidae","Panthera leo",6,2023,34.988441,-2.132618
"Felidae","Panthera leo",6,2023,34.824206,-2.061005
"Felidae","Panthera leo",6,2023,35.238469,-7.822064
"Felidae","Panthera leo",6,2023,34.939747,-2.053845
"Elephantidae","Loxodonta africana",6,2023,35.647321,-3.431893
"Felidae","Panthera leo",6,2023,34.891805,-2.463094
"Elephantidae","Loxodonta africana",6,2023,34.789602,-1.704208
"Felidae","Panthera leo",1,2013,34.712334,-2.328083
"Bovidae","Syncerus caffer",6,2023,35.774288,-3.432562
"Felidae","Panthera pardus",11,2007,34.83103,-2.22205
"Felidae","Panthera leo",6,2023,34.933281,-2.05324
"Felidae","Panthera leo",7,2022,34.876016,-2.739723
"Elephantidae","Loxodonta africana",6,2023,35.649495,-3.402926
"Elephantidae","Loxodonta africana",6,2023,36.050764,-4.153713
"Elephantidae","Loxodonta africana",6,2023,36.132305,-4.028863
"Bovidae","Syncerus caffer",6,2023,35.744457,-3.408891
"Elephantidae","Loxodonta africana",6,2023,34.814262,-2.461627
"Felidae","Panthera leo",6,2023,36.1889,-4.123711
"Bovidae","Syncerus caffer",8,2022,35.460135,-3.11736
"Bovidae","Syncerus caffer",6,2023,35.450321,-3.019136
"Rhinocerotidae","Diceros bicornis",6,2023,35.436562,-3.353466
"Bovidae","Syncerus caffer",7,2019,36.84762,-3.384797
"Felidae","Panthera leo",7,2022,34.63174,-1.937128
"Bovidae","Syncerus caffer",11,2007,34.684806,-2.468055
"Felidae","Panthera leo",11,2007,34.900919,-2.660012
"Felidae","Panthera pardus",6,2023,34.860495,-2.168746
"Felidae","Panthera leo",7,2022,34.621053,-1.943251
"Felidae","Panthera leo",11,2007,34.702849,-2.545499
"Bovidae","Syncerus caffer",11,2007,34.774655,-2.46469
"Elephantidae","Loxodonta africana",1,2013,36.118617,-4.093698
"Felidae","Panthera leo",11,2007,34.860179,-2.447545
"Elephantidae","Loxodonta africana",6,2023,36.081671,-4.080838
"Elephantidae","Loxodonta africana",11,2007,35.522925,-3.111624
"Felidae","Panthera leo",6,2023,35.856405,-4.15456
"Felidae","Panthera leo",6,2023,34.858496,-2.50083
"Elephantidae","Loxodonta africana",7,2022,35.770126,-3.913643
"Bovidae","Syncerus caffer",6,2023,35.450667,-3.112934
"Rhinocerotidae","Diceros bicornis",6,2023,35.582499,-3.164362
"Elephantidae","Loxodonta africana",11,2007,34.733779,-2.429647
"Felidae","Panthera leo",11,2007,34.720083,-2.524706
"Felidae","Panthera leo",6,2023,34.690925,-2.375069
"Bovidae","Syncerus caffer",11,2007,35.522838,-3.076695
"Elephantidae","Loxodonta africana",7,2019,36.139019,-4.002702
"Felidae","Panthera leo",6,2023,34.935766,-2.497052
"Felidae","Panthera pardus",1,2013,34.604823,-2.214161
"Felidae","Panthera pardus",6,2023,34.98679,-2.485397
"Rhinocerotidae","Diceros bicornis",1,2013,35.526099,-3.073356
"Felidae","Panthera leo",6,2023,34.834861,-2.139604
"Elephantidae","Loxodonta africana",6,2023,36.079793,-4.180563
"Elephantidae","Loxodonta africana",11,2007,34.880582,-2.225774
"Felidae","Panthera pardus",1,2013,34.739533,-2.282873
"Elephantidae","Loxodonta africana",6,2023,36.055259,-4.180237
"Felidae","Panthera leo",6,2023,34.830598,-2.664684
"Bovidae","Syncerus caffer",1,2013,35.447792,-3.153394
"Elephantidae","Loxodonta africana",6,2023,36.053743,-4.075126
"Elephantidae","Loxodonta africana",7,2022,35.775514,-3.826755
"Felidae","Panthera leo",11,2007,35.590498,-3.150759
"Rhinocerotidae","Diceros bicornis",11,2007,35.442353,-3.06078
"Bovidae","Syncerus caffer",6,2023,34.844266,-2.592815
"Felidae","Panthera leo",7,2019,36.16483,-4.170159
"Rhinocerotidae","Diceros bicornis",6,2023,35.498539,-3.206437
"Bovidae","Syncerus caffer",6,2023,35.526168,-3.22144
"Elephantidae","Loxodonta africana",6,2023,36.05368,-4.149169
"Felidae","Panthera leo",6,2023,35.120234,-7.942179
"Elephantidae","Loxodonta africana",11,2007,35.43687,-3.071961
"Bovidae","Syncerus caffer",8,2006,36.7064,-9.5589
"Elephantidae","Loxodonta africana",7,2022,35.831167,-3.951734
"Elephantidae","Loxodonta africana",12,2019,35.921971,-4.097841
"Bovidae","Syncerus caffer",8,2022,35.420873,-3.189986
"Elephantidae","Loxodonta africana",8,2022,34.651722,-1.900839
"Elephantidae","Loxodonta africana",8,2022,34.611887,-1.89741
"Felidae","Panthera pardus",7,2022,34.774304,-1.936125
"Felidae","Panthera leo",8,2007,34.98578,-2.362642
"Felidae","Panthera leo",7,2022,35.927929,-3.853806
"Bovidae","Syncerus caffer",8,2022,35.571071,-3.182721
"Felidae","Panthera leo",7,2017,35.542232,-3.269876
"Felidae","Panthera leo",8,2007,34.954535,-2.257071
"Elephantidae","Loxodonta africana",8,2007,35.705968,-3.495741
"Elephantidae","Loxodonta africana",8,2022,34.74128,-1.850718
"Felidae","Panthera leo",8,2007,34.866462,-2.22558
"Felidae","Panthera leo",8,2007,34.740046,-2.435276
"Felidae","Panthera leo",7,2022,34.731582,-1.970781
"Felidae","Panthera leo",7,2022,34.785949,-1.985158
"Elephantidae","Loxodonta africana",7,2022,35.889397,-3.950684
"Felidae","Panthera leo",7,2022,34.695442,-1.874855
"Felidae","Panthera pardus",8,2007,34.908877,-2.220759
"Felidae","Panthera leo",7,2022,34.685018,-1.825541
"Felidae","Panthera leo",8,2022,35.560256,-3.079226
"Felidae","Panthera leo",8,2007,35.548703,-3.169537
"Rhinocerotidae","Diceros bicornis",8,2007,35.523163,-3.096236
"Felidae","Panthera pardus",4,2023,34.980259,-2.689906
"Felidae","Panthera leo",8,2007,34.833899,-2.689044
"Felidae","Panthera leo",8,2007,34.967381,-2.3115
"Elephantidae","Loxodonta africana",8,2007,35.428741,-3.02411
